image,species,individual_id,bbox,conf
96b288307cb495.jpg,bottlenose_dolphin,daa006a682c7,[[1637 762 2160 1190]],[0.8811]
96b2ef32b3f7f2.jpg,blue_whale,032db6d0595d,[[985 16 1345 168]],[0.6400]
96b308e2555ef0.jpg,cuviers_beaked_whale,7111c33ac39d,[[236 0 445 115]],[0.8242]
96b3e654fd8412.jpg,dusky_dolphin,323755fcebd4,[[10 91 612 642]],[0.8711]
96b636fb5aff09.jpg,pilot_whale,7f46448da35f,[[333 405 1006 783]],[0.8950]
96b862b50bfd52.jpg,humpback_whale,290f46e5130c,[[1458 1378 2128 1572]],[0.6421]
96b887507d0c00.jpg,spinner_dolphin,394e6fdcb870,[[373 288 718 534]],[0.8777]
96b88b082eedac.jpg,beluga,985e7d6a8052,[[417 101 494 131]],[0.0154]
96b8b15ec4e271.jpg,melon_headed_whale,7c0bdc0cd3fb,[[96 41 828 527]],[0.8294]
96b95df6ed2116.jpg,humpback_whale,7588724bf0a1,[[1644 881 2490 1270]],[0.6577]
96b9a330993839.jpg,humpback_whale,e8b9ea41dd3f,[[1302 18 2061 278]],[0.6946]
96bc2c211e80ac.jpg,bottlenose_dolphin,a45625e2e634,[[1534 1009 2065 1466]],[0.8680]
96c0c4e7e2d767.jpg,short_finned_pilot_whale,714157c6f4c0,[[1067 23 2519 656]],[0.8364]
96c226f02d2c40.jpg,blue_whale,6a0358a96b78,[[843 158 1471 397]],[0.6764]
96c2535e060602.jpg,humpback_whale,d4a2a8a87a02,[[1371 1038 1585 1132]],[0.6666]
96c374f42e0200.jpg,bottlenose_dolphin,64c398234574,[[1691 775 1995 1018]],[0.8358]
96c3d954c03947.jpg,humpback_whale,3a1eb82e87fc,[[1868 1295 2143 1463]],[0.7074]
96c6183f770f6a.jpg,southern_right_whale,400a9d3b7750,[[1602 673 2642 971]],[0.0734]
96c93adfb7cf34.jpg,beluga,37ed5f9f81d8,[[1081 575 1540 702]],[0.3567]
96ca52c5c2c881.jpg,bottlenose_dolphin,a43daee90cbc,[[1244 692 2085 1339]],[0.8643]
96caed9cc92451.jpg,bottlenose_dolphin,a43daee90cbc,[[1252 867 2282 1773]],[0.8410]
96cb1685820fdc.jpg,blue_whale,990a897da064,[[1840 0 2147 115]],[0.1024]
96cce6f082886e.jpg,beluga,4134fe49e6ca,[[922 194 1160 263]],[0.0021]
96cef870304030.jpg,beluga,84a261c0e5cf,[[276 62 412 112]],[0.1204]
96d008dab266ac.jpg,bottlenose_dolphin,e69d5f9f8d1e,[[1333 791 1934 1339]],[0.8636]
96d1aff4276405.jpg,spinner_dolphin,1e8a07dfc437,[[348 33 1461 734]],[0.8547]
96d3774b0fb98a.jpg,blue_whale,2f9e3b9a990c,[[1149 0 1770 245]],[0.6626]
96d63283d0717f.jpg,bottlenose_dolphin,fa633c922517,[[1710 665 2316 1152]],[0.8793]
96d6d94610924d.jpg,false_killer_whale,4091e07ce4fc,[[179 399 638 685]],[0.8645]
96d9443dde125a.jpg,bottlenose_dolphin,3783dae41629,[[982 653 2395 1595]],[0.8445]
96d9c3e7825ac8.jpg,southern_right_whale,ba1848e84d2a,[[730 112 922 177]],[0.0730]
96da5d1c829422.jpg,dusky_dolphin,65163e38992c,[[0 0 584 562]],[0.9365]
96dccbf994926c.jpg,gray_whale,af40e728a460,[[1388 648 1726 799]],[0.1485]
96dd3652eeef40.jpg,beluga,4f7d1d8b4f9b,[],[]
96de0f68453c5c.jpg,blue_whale,367eaaef5760,[[919 64 1358 252]],[0.7184]
96de6e0feca9b4.jpg,beluga,9a149b8ff660,[[527 47 577 63]],[0.0172]
96eab6a03ea6c8.jpg,false_killer_whale,ee0ca4cf0faf,[[178 69 491 257]],[0.8492]
96ecb567365ba7.jpg,humpback_whale,938b7e931166,[[1563 1533 1839 1628]],[0.6007]
96ed9ae70835e5.jpg,false_killer_whale,baeddda37ca3,[[6 17 1011 583]],[0.8975]
96eee90e2e4ff1.jpg,false_killer_whale,ec2cb0e78ae0,[[2803 1120 3452 1529]],[0.8007]
96ef1b6e9fe743.jpg,beluga,1ed1a0ab468e,[[1495 609 1824 693]],[0.0931]
96f006191f33c8.jpg,common_dolphin,d2ee2bf61ef1,[[222 113 624 532]],[0.8592]
96f06f0c93aeae.jpg,bottlenose_dolphin,d04d847eb995,[[1287 600 1812 1084]],[0.8752]
96f1c1c7146ccf.jpg,false_killer_whale,2c6dd2efff3b,[[12 24 703 437]],[0.8289]
96f21c47fc7107.jpg,bottlenose_dolphin,9e89f8e28807,[[1448 844 2075 1301]],[0.8590]
96f2b9ad146558.jpg,beluga,ebfa176dce47,[[397 47 942 218]],[0.0026]
96f3023fd9efb1.jpg,false_killer_whale,bf2e0d964354,[[219 90 776 481]],[0.8300]
96f4bb525b1e36.jpg,white_sided_dolphin,2eb3b570d252,[[1247 1079 2254 1440]],[0.5164]
96f4dd2558675e.jpg,dusky_dolphin,89e8e77f4b9c,[[1 1 455 371]],[0.9335]
96f50c26d4adf7.jpg,blue_whale,19aecbbf7170,[[3295 338 3457 424]],[0.2205]
96f5e794e16543.jpg,humpback_whale,6a6fa3ec3810,[[1696 1157 1916 1270]],[0.6881]
96f74cf8f599f5.jpg,beluga,8deb2171580e,[[669 818 898 996]],[0.0237]
96fa761033f0d6.jpg,gray_whale,628fe2ea2384,[[1300 1093 2172 1364]],[0.0684]
96fe1424f721c0.jpg,minke_whale,4bcdaec8b0b0,[[2621 855 2885 1014]],[0.8029]
96fe9c064fe51f.jpg,humpback_whale,1c632d2251a4,[[1009 180 1978 542]],[0.7881]
96ffa0f1ac123d.jpg,kiler_whale,5137800a3ef7,[[1053 1123 1330 1448]],[0.8334]
970032229d1501.jpg,gray_whale,de44e7d9d16e,[[2730 109 2788 145]],[0.1296]
970070c016d715.jpg,blue_whale,e00fc4a5fb68,[[1187 0 1512 143]],[0.6916]
97009f3b6daa2f.jpg,bottlenose_dolphin,6398f8680938,[[1205 362 1989 913]],[0.8545]
9701491eb386f5.jpg,spinner_dolphin,4599e0b67573,[[970 33 1760 598]],[0.8702]
9701e3c711f742.jpg,beluga,dbc18c7c5856,[[504 0 935 230]],[0.0067]
97041dca86fba2.jpg,bottlenose_dolpin,ff039dceb679,[[36 24 1020 688]],[0.8352]
97043746fb92a7.jpg,beluga,6637dde4cc29,[[833 73 1049 133]],[0.1332]
9708a1cf2608bd.jpg,spinner_dolphin,65e26193585b,[[562 223 1331 755]],[0.8528]
9709cbc28bc249.jpg,sei_whale,94c422a193d6,[[575 386 1835 1181]],[0.8622]
970b5b37317e8c.jpg,beluga,20c4589b5b16,[[1685 1131 1835 1191]],[0.4422]
970bb893c912fb.jpg,killer_whale,4b3320581310,[[733 100 1873 985]],[0.8407]
9711ad27738b72.jpg,kiler_whale,145e8bbf24f4,[[1288 888 1471 1047]],[0.7975]
9712c59d266dae.jpg,humpback_whale,65822f89a5d1,[[1415 206 3354 1200]],[0.5846]
9712c7a906c533.jpg,beluga,5cdd8c0d46d9,[[799 109 1964 575]],[0.1870]
9714bc9b77952c.jpg,spinner_dolphin,86fceadeb186,[[113 233 740 692]],[0.8566]
9715b9255fa53d.jpg,spinner_dolphin,8d385020d3a6,[[792 12 1424 444]],[0.8588]
9715c353a48452.jpg,humpback_whale,aec95b9ebdf0,[[1522 771 1972 980]],[0.7152]
97166a6cf24d4e.jpg,bottlenose_dolphin,c2705f9e75c8,[[1481 650 2083 1068]],[0.8877]
971c1f6247ed73.jpg,bottlenose_dolphin,02da0e68dccd,[[1164 366 2072 1021]],[0.8620]
971c48e20ff367.jpg,blue_whale,6964db8c0865,[[368 11 629 144]],[0.6311]
971d36ce7ba779.jpg,false_killer_whale,51a5929d3acb,[[619 300 1720 990]],[0.8685]
971ed78e7d9ef6.jpg,southern_right_whale,c800486f0092,[[1941 829 2450 984]],[0.0201]
972182f618f75b.jpg,beluga,22da295c8efd,[],[]
97238cb4347ae6.jpg,beluga,8274ddd12a43,[[291 132 411 189]],[0.0263]
97248ed1f1fb7a.jpg,false_killer_whale,0cdbd7e35635,[[630 175 1318 553]],[0.7945]
972628ba312695.jpg,melon_headed_whale,559170c4dde7,[[0 5 789 550]],[0.8601]
9729a54caad6b8.jpg,false_killer_whale,bf412253bbc2,[[203 112 330 193]],[0.8066]
972b17839d4d40.jpg,bottlenose_dolphin,758230407989,[[1692 875 2134 1275]],[0.8189]
972b3209a1239a.jpg,melon_headed_whale,e42554a153f9,[[141 22 1230 689]],[0.6728]
972e13856525f3.jpg,humpback_whale,6a3af6e0c55c,[[1847 1990 2019 2087]],[0.4641]
972ea6ef34a317.jpg,bottlenose_dolphin,a6e325d8e924,[[1593 777 1807 938]],[0.8409]
97308f606f7b7f.jpg,beluga,057e4babf014,[[596 35 793 108]],[0.3519]
97315ac343f2f4.jpg,dusky_dolphin,772f67969ae2,[[2 0 361 391]],[0.9571]
973448ac03af55.jpg,bottlenose_dolphin,136b6c84830f,[[1341 1173 1814 1540]],[0.8396]
9737773ed260ee.jpg,sei_whale,dce3e0923efc,[[1386 242 3090 1382]],[0.8606]
9737d0bb17c311.jpg,killer_whale,f47bbaf8393d,[[624 51 2080 1649]],[0.8129]
973899a6257eab.jpg,beluga,3db418812f4f,[[1512 0 1781 48]],[0.0064]
973a6c389b299a.jpg,humpback_whale,044e2233a92b,[[1572 826 2571 1291]],[0.7746]
973b0fa7c17462.jpg,false_killer_whale,7ca409a5c15b,[[5 12 885 754]],[0.9305]
97401f07069eb4.jpg,humpback_whale,a19b3b964ac1,[[1193 41 1575 174]],[0.7163]
9741bf88427359.jpg,bottlenose_dolpin,a7a5696645cb,[[24 60 1522 1048]],[0.8259]
97422bc1877708.jpg,bottlenose_dolphin,9b97e5d240c9,[[1465 529 2457 1238]],[0.8106]
97426f91be6235.jpg,blue_whale,4cd2a96fd370,[[1544 8 1884 137]],[0.7149]
97433353ab7625.jpg,blue_whale,7976f6411b9c,[[559 18 1139 247]],[0.7954]
9743c4dee87ca0.jpg,blue_whale,c51633e5d108,[[682 134 1001 256]],[0.6433]
97450e79515655.jpg,blue_whale,fefe4d1cb116,[[1386 54 1594 136]],[0.7067]
97455ed947cd68.jpg,false_killer_whale,24abce9b3f11,[[180 137 734 560]],[0.7741]
974682d78c940a.jpg,beluga,184ca553804f,[],[]
97484fc711c132.jpg,beluga,c99f8364813b,[[590 57 860 112]],[0.1482]
9748e292433581.jpg,melon_headed_whale,23a20cdb8d2b,[[133 67 1200 672]],[0.8317]
974a7de23b5b09.jpg,false_killer_whale,f00f1d5f2d61,[[172 105 688 498]],[0.8100]
974b1f2f631161.jpg,bottlenose_dolphin,b54c1f8df53f,[[1899 609 2300 962]],[0.8292]
974b71ba02c9c1.jpg,fin_whale,fa0b55f5e74d,[[2283 1267 2523 1390]],[0.7041]
974cf99c45698f.jpg,dusky_dolphin,56dc07a19969,[[0 1 333 306]],[0.9465]
974d2f7f28f29b.jpg,humpback_whale,7362d7a01d00,[[1736 1461 1961 1539]],[0.5918]
974face975829a.jpg,dusky_dolphin,a007120e39ff,[[0 0 158 167]],[0.9616]
97525b2aed5aa4.jpg,beluga,efda8f368763,[[649 659 780 720]],[0.2297]
9752a8c2bc8790.jpg,spinner_dolphin,ee79121abcf8,[[421 55 1004 491]],[0.8785]
9754101d9b7f1e.jpg,melon_headed_whale,adeb0c34cdf7,[[0 56 948 669]],[0.8684]
9754fdd00bbe20.jpg,humpback_whale,d6c51e25a497,[[1472 600 1589 687]],[0.6190]
97551ae93ae1b3.jpg,bottlenose_dolphin,0946ddad373e,[[1164 414 2162 992]],[0.8450]
9755c278d14511.jpg,killer_whale,f7344c0911b5,[[1053 359 2027 1275]],[0.8826]
9755eb7c25274c.jpg,beluga,9997a542b869,[[0 305 65 444]],[0.0038]
97562b6c1f832f.jpg,long_finned_pilot_whale,cc1de7fb67cf,[[1153 589 2735 1421]],[0.8378]
97582a0f0e1d8b.jpg,blue_whale,ce1cb83f9b04,[[413 13 697 136]],[0.7622]
9758430ed8500d.jpg,bottlenose_dolphin,7f4f42ce43d0,[[380 187 1182 637]],[0.8209]
9758ad50784c70.jpg,killer_whale,b11ae012588e,[[1790 782 2176 1107]],[0.8297]
975914ab797f11.jpg,spotted_dolphin,75173f37a791,[[222 78 589 365]],[0.8763]
9759e4f43d4b66.jpg,fin_whale,db0826401f9c,[[2531 1073 2809 1239]],[0.7526]
975c22934395b2.jpg,beluga,4134fe49e6ca,[[494 633 884 803]],[0.0297]
975c3a6dfbb6cc.jpg,dusky_dolphin,cd7e6b3f90c6,[[1 6 349 272]],[0.8813]
975c5176382afa.jpg,false_killer_whale,80d72641f44d,[[1396 927 2090 1514]],[0.8430]
975c8948fe0fc3.jpg,dusky_dolphin,377f275731c2,[[2 0 383 326]],[0.9286]
975d657bada842.jpg,bottlenose_dolphin,ad981a124bbd,[[1642 526 2000 820]],[0.8750]
975dc15f17bd2d.jpg,southern_right_whale,1f810225de6d,[[718 217 1212 507]],[0.4064]
975e6eafeca456.jpg,humpback_whale,164b7f79dcb7,[[111 63 647 256]],[0.7139]
975fb7667f36f5.jpg,bottlenose_dolphin,a59972315f7d,[[1357 602 2257 1199]],[0.8745]
97605fbd1cb9cb.jpg,bottlenose_dolphin,b61c15e89c3c,[[1066 757 2188 1581]],[0.8338]
97608d4c9037a1.jpg,long_finned_pilot_whale,c67a2c37e51b,[[1329 774 2615 1320]],[0.8237]
97616f4ddcc6fc.jpg,killer_whale,79ba9c59cd89,[[1133 370 2470 1754]],[0.8931]
9761988a63740a.jpg,spinner_dolphin,dcb4bb218d23,[[354 158 1394 1057]],[0.8594]
9761fa275a197b.jpg,humpback_whale,f0d8a2b5e698,[[584 380 718 430]],[0.6730]
9763e738f28397.jpg,melon_headed_whale,1e0acbeeb355,[[1214 1128 2084 1676]],[0.8763]
97659e926f57c7.jpg,bottlenose_dolphin,9e89f8e28807,[[1473 612 2306 1271]],[0.8534]
97661bb8120f50.jpg,kiler_whale,166f6ff54853,[[721 361 1611 1257]],[0.8351]
9769520970fc66.jpg,humpback_whale,e4a55c745bd9,[[1105 774 1389 865]],[0.0526]
97696fb0d2a8bf.jpg,humpback_whale,65e648a0efc5,[[1133 1447 1779 1627]],[0.6866]
9769cdc044810e.jpg,humpback_whale,f36c618eda4a,[[1771 1369 1870 1418]],[0.4536]
976c446b3a30ea.jpg,bottlenose_dolphin,1afc82b009ea,[[1308 817 2218 1336]],[0.8824]
976ccd7dd5e9dd.jpg,false_killer_whale,e33a507393ca,[[133 59 1304 1090]],[0.7748]
976df18d8a270b.jpg,dusky_dolphin,20437a0bdeba,[[1 9 308 278]],[0.9034]
976e6ecbfbfb69.jpg,bottlenose_dolphin,778419da2957,[[1728 662 2202 1055]],[0.8471]
976e848c8149f8.jpg,beluga,ab476c574306,[[5 1095 311 1245]],[0.0954]
976eeb8e81a64a.jpg,killer_whale,df66c4bb4142,[[980 89 2379 1324]],[0.8577]
976ef51e2888d7.jpg,melon_headed_whale,dc250bbe9be4,[[28 58 842 561]],[0.7434]
976f4bb3f2aef7.jpg,pygmy_killer_whale,3f2e33a59884,[[105 117 621 471]],[0.8485]
97748f2a210dcf.jpg,bottlenose_dolphin,cf0e710b0636,[[958 236 2009 871]],[0.8416]
9775ec62898698.jpg,humpback_whale,74a71f03dd87,[[974 22 3115 570]],[0.2722]
9776268c6b5b28.jpg,false_killer_whale,9ab8c57f10bc,[[1338 337 2550 1244]],[0.8616]
9777deacd19511.jpg,beluga,26bf5fea660f,[[646 0 1413 105]],[0.0059]
9777f99c31b22b.jpg,false_killer_whale,bfb74132d1db,[[80 71 599 432]],[0.8060]
977b254e7301aa.jpg,false_killer_whale,bc48b7c97463,[[1817 1044 2393 1549]],[0.8487]
977e18b7da076f.jpg,sei_whale,5c3da1e82dfb,[[1419 97 1895 482]],[0.8119]
9781767d4f6e88.jpg,pilot_whale,e3671cc22711,[[733 87 2454 976]],[0.8719]
978214f443be83.jpg,minke_whale,dd8c756c9cb7,[[2042 1264 2457 1548]],[0.7838]
9786b469c7905a.jpg,beluga,3954e3f0b5b1,[[894 1285 1158 1425]],[0.0017]
97872780f4b5fd.jpg,bottlenose_dolphin,02da0e68dccd,[[1610 546 2114 899]],[0.8823]
9787c778804c8a.jpg,kiler_whale,a3e8d208c6a4,[[1053 1103 1583 1648]],[0.8306]
97885aeddc794c.jpg,melon_headed_whale,da961598eb89,[[7 47 811 600]],[0.8834]
97887c22222f0b.jpg,fin_whale,180c0ab04dcd,[[2109 1214 2444 1389]],[0.7974]
97898390e06a49.jpg,humpback_whale,c80fcb594358,[[1344 1338 2070 1592]],[0.7584]
978b0c7e847bc7.jpg,false_killer_whale,e5c50e5f2e52,[[1483 813 2235 1354]],[0.8763]
978c24455183fb.jpg,beluga,aeae6f5bf5cd,[[560 74 643 107]],[0.0029]
978ca972d94c99.jpg,blue_whale,8803d8be3cce,[[1542 28 1840 182]],[0.6535]
978d5a6691cd30.jpg,beluga,babd014300b7,[[305 72 321 88]],[0.0153]
978f6a73154b4a.jpg,bottlenose_dolphin,4ddb2eeb5efb,[[1570 890 1913 1192]],[0.8372]
97921a9187a1a7.jpg,false_killer_whale,bf412253bbc2,[[58 94 2081 1399]],[0.5105]
9792c73769cc97.jpg,humpback_whale,f2f218ed612f,[[315 40 520 116]],[0.5782]
979525f46695c4.jpg,bottlenose_dolphin,c171b020c8c7,[[1352 797 1975 1205]],[0.8175]
9795b518363ccd.jpg,bottlenose_dolphin,8bc942512479,[[1407 743 2459 1359]],[0.8316]
9795dadbeebbc1.jpg,blue_whale,b0c86d3de7fb,[[1698 0 1957 98]],[0.6620]
9796dfe9766f7b.jpg,blue_whale,bb8d93841bd5,[[787 0 1173 145]],[0.7025]
979701028ea0d3.jpg,humpback_whale,6da04fd8f451,[[866 32 1653 378]],[0.7476]
97981f32421e9b.jpg,beluga,29623de1f9a5,[[908 0 1101 29]],[0.0067]
979943c97b6fe3.jpg,humpback_whale,d8c490cbe0c0,[[958 882 2265 1426]],[0.4675]
979a03982665fe.jpg,cuviers_beaked_whale,b89a3ae01d1f,[[1634 787 1768 888]],[0.6797]
979c3ff17ce703.jpg,humpback_whale,75a8ca8be9c5,[[1476 37 2301 332]],[0.8046]
979c88005825fb.jpg,bottlenose_dolpin,d5f6ddf4d595,[[1301 354 2320 1206]],[0.8579]
97a370159acb6a.jpg,blue_whale,defbcbd4de27,[[1010 19 1363 171]],[0.6878]
97a4c56f2b1af5.jpg,spinner_dolphin,c36094c71d3e,[[68 75 253 200]],[0.8839]
97a5b0f6d92f9e.jpg,spinner_dolphin,0955678d2d25,[[1104 132 2279 1069]],[0.8888]
97a6bc194ea8b5.jpg,false_killer_whale,641184a532a3,[[170 73 423 257]],[0.8774]
97a82b582f38d1.jpg,blue_whale,88d41bc45fee,[[1231 92 1687 282]],[0.6973]
97a84b36eeef43.jpg,southern_right_whale,4704ba399ab4,[[531 200 764 275]],[0.5430]
97a8b35620da1f.jpg,common_dolphin,abbeba14a290,[[287 99 1031 723]],[0.8370]
97aa3ae84683cc.jpg,humpback_whale,030dbd92805f,[[1001 497 1564 820]],[0.4662]
97aa4eea25ec12.jpg,bottlenose_dolphin,bc1eb2241633,[[1673 969 2020 1300]],[0.8542]
97ac11c6bc9d9e.jpg,killer_whale,3c4fda3cd81a,[[953 46 2526 1373]],[0.8430]
97ac7b17569671.jpg,beluga,18f7320d7d11,[],[]
97ad0da302a93a.jpg,beluga,babd014300b7,[[174 39 386 52]],[0.0037]
97adb2b134bac5.jpg,dusky_dolphin,795c8ed64c35,[[0 0 308 282]],[0.9309]
97ae401cdec067.jpg,humpback_whale,d418f33758b9,[[1561 210 1891 442]],[0.6172]
97b06a2829a823.jpg,blue_whale,50e941e29215,[[1775 0 2419 217]],[0.7674]
97b0b05055df78.jpg,beluga,29623de1f9a5,[[0 55 45 105]],[0.0696]
97b2718271cf19.jpg,bottlenose_dolphin,818fd491dc4f,[[469 256 873 563]],[0.8363]
97b504cf96b5b0.jpg,bottlenose_dolphin,488fb693eb89,[[1347 638 1921 1038]],[0.8520]
97b665f64b3565.jpg,false_killer_whale,02ac4e3ca497,[[1369 683 2146 1238]],[0.8818]
97b7e8c33346c9.jpg,blue_whale,5f60461bdb78,[[2067 100 2655 251]],[0.5429]
97b82ba2eae66e.jpg,beluga,82e7f8ecd781,[[94 90 142 112]],[0.0054]
97b83e2cf545a5.jpg,spinner_dolphin,710672ca5624,[[335 156 608 381]],[0.8317]
97b988d93bf6b0.jpg,bottlenose_dolphin,5bf17305f073,[[1429 857 1954 1258]],[0.8667]
97b9df64f453e0.jpg,beluga,262f464ee602,[[171 65 246 107]],[0.0275]
97b9fd03be2a12.jpg,bottlenose_dolphin,b17fc4ddfb09,[[503 148 830 345]],[0.7798]
97ba7f98e2871e.jpg,beluga,ab476c574306,[[756 627 987 701]],[0.0108]
97bc08db9034a5.jpg,bottlenose_dolphin,c995c043c353,[[1603 924 1917 1192]],[0.8591]
97bc3174252787.jpg,humpback_whale,39adfe5b51ac,[[2384 543 2919 763]],[0.6496]
97bcf3de969ba7.jpg,false_killer_whale,0f72263cd384,[[98 61 1035 686]],[0.7799]
97bcf75586cc14.jpg,beluga,982224d06f8c,[[0 26 199 131]],[0.6011]
97bd2b97a47b77.jpg,false_killer_whale,b90d49ab0905,[[502 373 2177 1327]],[0.8269]
97be5b4744a52b.jpg,bottlenose_dolphin,15d96d5d42c2,[[1285 779 1643 1099]],[0.8645]
97bf8fc0eb221e.jpg,bottlenose_dolphin,aa17186c38fe,[[1622 890 2304 1387]],[0.8706]
97c0e8fcf51a6f.jpg,bottlenose_dolphin,c27db73f0e3b,[[1182 608 2239 1357]],[0.8586]
97c1087d945bd3.jpg,blue_whale,a7f06db92894,[[1389 71 1615 165]],[0.7361]
97c465d810e2f7.jpg,false_killer_whale,9712bc1ae6df,[[1060 882 2850 1905]],[0.8606]
97c6a410de11f4.jpg,bottlenose_dolphin,445270d9ad52,[[1457 696 1813 993]],[0.8576]
97c7e8725de7c7.jpg,pilot_whale,d8282270d865,[[1193 177 3189 1118]],[0.8292]
97cb34180042f5.jpg,killer_whale,f652e2a5490b,[[561 895 1142 1304]],[0.8338]
97cb685ecef549.jpg,bottlenose_dolphin,6398f8680938,[[1442 969 1845 1319]],[0.8337]
97cbbfb28cc336.jpg,bottlenose_dolphin,ec89b3f08779,[[637 165 1647 736]],[0.8868]
97cbf03738f675.jpg,bottlenose_dolphin,2c45eacc8a8f,[[1648 828 1981 1159]],[0.8084]
97cc35745613d0.jpg,bottlenose_dolphin,02947a94c3fc,[[1194 559 2257 1432]],[0.8686]
97cf3fa61cc3c3.jpg,southern_right_whale,08a46e3848cf,[[1346 408 2413 653]],[0.1323]
97d00664abb3d4.jpg,bottlenose_dolphin,75e91d83d5a8,[[1838 1065 2053 1280]],[0.8304]
97d00fd2da83de.jpg,minke_whale,19fbb960f07d,[[1127 653 1788 1138]],[0.8911]
97d1f5c0703f5f.jpg,humpback_whale,f63e7b3fc7ed,[[822 422 1700 667]],[0.6841]
97d2177f70b67c.jpg,humpback_whale,b1d96e15213b,[[987 508 1171 572]],[0.6987]
97d314de3bc8aa.jpg,bottlenose_dolphin,02cf681113ce,[[1339 1007 1939 1428]],[0.8706]
97d55edde8a35a.jpg,cuviers_beaked_whale,d51ba4ac721c,[[2027 1031 2148 1149]],[0.4788]
97d8716603812a.jpg,dusky_dolphin,c40b2e4dbfb4,[[19 34 1960 1556]],[0.8802]
97d9dc81de2deb.jpg,beluga,ad2e24d9d261,[[676 206 782 246]],[0.0286]
97d9e1f826efd0.jpg,blue_whale,c8e30835dd3c,[[1847 22 2212 232]],[0.7765]
97dabe2f286c17.jpg,beluga,82e7f8ecd781,[[288 2 333 25]],[0.0013]
97db5731db809c.jpg,humpback_whale,1492507238d8,[[749 120 1136 258]],[0.5859]
97dbe76dc319ec.jpg,humpback_whale,46e4786e24c5,[[2031 941 2502 1099]],[0.6852]
97dcb2c02cfd08.jpg,dusky_dolphin,f6fcc8db9c48,[[13 6 1092 1249]],[0.9399]
97dce315ac5a5d.jpg,bottlenose_dolphin,f195c38bcf17,[[1292 546 2196 1208]],[0.8873]
97dd554ff5cdfe.jpg,bottlenose_dolphin,bc1eb2241633,[[1171 400 2238 1095]],[0.8392]
97de3a58a78d98.jpg,false_killer_whale,7355eee87d75,[[118 362 2714 1875]],[0.8150]
97dff425020e7e.jpg,killer_whale,67b7542fa18a,[[990 124 2098 1388]],[0.8675]
97e0283a6ab681.jpg,dusky_dolphin,71b6ea2fb61d,[[0 5 1402 1500]],[0.9597]
97e106ad3f49cd.jpg,blue_whale,1e187dfde695,[[346 154 644 296]],[0.6659]
97e30d6ec17faa.jpg,false_killer_whale,627009b91517,[[598 82 1637 703]],[0.8583]
97e471db2aabe2.jpg,humpback_whale,3608e0cc1c01,[[1779 510 2344 821]],[0.6343]
97e6567bf4375c.jpg,pilot_whale,6c0981a70bda,[[160 204 2579 1692]],[0.7969]
97e670dfb7133f.jpg,melon_headed_whale,49488fc68055,[[12 44 858 932]],[0.8331]
97e7b9cbc651b9.jpg,dusky_dolphin,1914888898d7,[[0 4 718 660]],[0.9461]
97e96533b75e39.jpg,humpback_whale,f263fb6c725a,[[1003 1313 1881 1573]],[0.6952]
97e9ca54b2049c.jpg,bottlenose_dolphin,7053d3c812b5,[[1607 672 2036 952]],[0.8328]
97edbf2917c692.jpg,beluga,79c94459ece0,[[338 82 437 122]],[0.0217]
97eefa9f7f669a.jpg,humpback_whale,492a7ae943b6,[[802 602 845 633]],[0.4414]
97efcc03b0d281.jpg,gray_whale,fc0f7c162cc0,[[2075 1230 2323 1371]],[0.3611]
97f070bc3686d1.jpg,blue_whale,1b3451384a6e,[[1978 25 2351 191]],[0.7331]
97f08610902561.jpg,beluga,86f828dfe379,[[0 0 1249 667]],[0.3193]
97f08c99a7ce80.jpg,gray_whale,54a19a45715c,[[1065 1266 1671 1628]],[0.1886]
97f59d243add28.jpg,bottlenose_dolphin,b54c1f8df53f,[[839 688 1447 1191]],[0.8718]
97f6dd7231cf25.jpg,bottlenose_dolphin,8bc942512479,[[1253 389 2082 1118]],[0.8292]
97f6ea5f63e087.jpg,humpback_whale,cc92393ecd8f,[[746 363 1280 566]],[0.4398]
97fc1c455b8f04.jpg,beluga,9b9d0e198977,[[416 1212 1673 1311]],[0.0040]
97fddc6b57f612.jpg,false_killer_whale,366200ff5b49,[[65 119 1140 927]],[0.8001]
9800ae11f6a129.jpg,false_killer_whale,9ab8c57f10bc,[[1155 459 2579 1301]],[0.8890]
9802437ca2baeb.jpg,bottlenose_dolpin,51ef15abb348,[[70 124 986 698]],[0.7990]
98077723c763ce.jpg,humpback_whale,8497e07df745,[[1549 987 1969 1132]],[0.6516]
98091cf7370b9f.jpg,melon_headed_whale,ee262c5b2a9e,[[8 67 820 694]],[0.8278]
980b272c1c53ac.jpg,humpback_whale,513e01a14676,[[833 181 1345 353]],[0.7822]
980b5401b0f925.jpg,short_finned_pilot_whale,77c4d96d1b15,[[588 0 1878 624]],[0.8577]
981034b5fc66de.jpg,gray_whale,7b16c5a10410,[[1712 1080 2221 1222]],[0.2184]
9812225e5567b8.jpg,bottlenose_dolphin,956562ff2888,[[1256 582 1928 1099]],[0.8726]
9813a46b8c60f5.jpg,beluga,1c75e49514cf,[[1007 404 2240 1335]],[0.7668]
98146d362ee8d1.jpg,beluga,6ee420295b19,[[553 118 921 200]],[0.3612]
9815bd98e828f9.jpg,cuviers_beaked_whale,af56024c11f0,[[1740 1098 1793 1129]],[0.3315]
98163009e251f4.jpg,spinner_dolphin,84b9670b54a4,[[986 229 1803 891]],[0.8782]
9818dccb431ef9.jpg,false_killer_whale,7ca409a5c15b,[[1702 632 2440 1031]],[0.7928]
